title,pdf,arxiv,keywords,conference_day
ReWeaver: Towards Simulation-Ready and Topology-Accurate Garment Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_ReWeaver_Towards_Simulation-Ready_and_Topology-Accurate_Garment_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.16672,3D garment reconstruction; topology-accurate garment reconstruction; sewing pattern reconstruction; sparse multi-view RGB images; seam and panel prediction; 2D UV space; structured 2D-3D garment representations; high-fidelity physical simulation; GCD-TS dataset; seam-panel consistency,2026-06-05
PROMPTMINER: Black-Box Prompt Stealing against Text-to-Image Generative Models via Reinforcement Learning and VLM-Guided Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_PROMPTMINER_Black-Box_Prompt_Stealing_against_Text-to-Image_Generative_Models_via_Reinforcement_CVPR_2026_paper.pdf,,prompt stealing; text-to-image generative models; reinforcement learning; VLM-guided optimization; black-box attacks; prompt recovery; CLIP similarity; stylistic modifiers; diffusion models; adversarial robustness,2026-06-05
S2D: Selective Spectral Decay for Quantization-Friendly Conditioning of Neural Activations,https://openaccess.thecvf.com/content/CVPR2026/papers/Chavan_S2D_Selective_Spectral_Decay_for_Quantization-Friendly_Conditioning_of_Neural_Activations_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.14432,activation outliers; model quantization; large-scale transformer models; dominant singular values; Selective Spectral Decay; weight regularization; fine-tuning; quantization-friendly representations; W4A4 quantization; vision-language models,2026-06-05
CaliTex: Geometry-Calibrated Attention for View-Coherent 3D Texture Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_CaliTex_Geometry-Calibrated_Attention_for_View-Coherent_3D_Texture_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.21309,geometry-calibrated attention; view-coherent 3D texture generation; cross-view inconsistency; attention ambiguity; Part-Aligned Attention; Condition-Routed Attention; geometry-conditioned pathways; two-stage diffusion transformer; geometric coherence; view-consistent textures,2026-06-05
DynamicTree: Interactive Real Tree Animation via Sparse Voxel Spectrum,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_DynamicTree_Interactive_Real_Tree_Animation_via_Sparse_Voxel_Spectrum_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.22213,DynamicTree; real tree animation; sparse voxel spectrum; 3D Gaussian Splatting; 4D motion generation; feed-forward dynamics; mesh motion generation; Gaussian deformation; modal analysis; 4DTree dataset,2026-06-05
Yo'City: Personalized and Boundless 3D Realistic City Scene Generation via Self-Critic Expansion,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_YoCity_Personalized_and_Boundless_3D_Realistic_City_Scene_Generation_via_CVPR_2026_paper.pdf,,3D city generation; diffusion models; agentic framework; hierarchical planning; scene graph; image-to-3D; isometric image synthesis; layout optimization; semantic coherence; digital twins,2026-06-05
LVLM-Aided Alignment of Task-Specific Vision Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Koebler_LVLM-Aided_Alignment_of_Task-Specific_Vision_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.21985,Large Vision Language Model; LVLM-Aided Visual Alignment; task-specific vision models; human domain knowledge alignment; model behavior explanations; spurious correlations; image-level critiques; class-level specifications; group-specific biases; fine-grained feedback,2026-06-05
Unified Latent Space for Understanding and Generation via Semantic Auto-encoder,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Unified_Latent_Space_for_Understanding_and_Generation_via_Semantic_Auto-encoder_CVPR_2026_paper.pdf,,Latent space representation learning; Semantic autoencoders; Diffusion Transformers; Image reconstruction; Visual semantics; Geometric detail preservation; Unified latent space; Representation learning trade-offs; Image generation; Discriminative capability,2026-06-05
Talking Together: Synthesizing Co-Located 3D Conversations from Audio,https://openaccess.thecvf.com/content/CVPR2026/papers/Shan_Talking_Together_Synthesizing_Co-Located_3D_Conversations_from_Audio_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.08674,3D facial animations; co-located participants; mixed audio stream; dynamic 3D spatial relationship; mutual gaze; lip-sync; textual head pose control; dual-stream architecture; inter-speaker cross-attention; dyadic conversational dataset,2026-06-05
PHANTOM: Physics-Infused Video Generation via Joint Modeling of Visual and Latent Physical Dynamics,https://openaccess.thecvf.com/content/CVPR2026/papers/Shen_PHANTOM_Physics-Infused_Video_Generation_via_Joint_Modeling_of_Visual_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.08503,physics-infused video generation; latent physical dynamics; physical consistency; physics-aware video representation; future video frame prediction; physically plausible videos; visual content modeling; inferred physical states; perceptual fidelity; physics-aware benchmarks,2026-06-05
Learning Multi-View Spatial Reasoning from Cross-View Relations,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_Learning_Multi-View_Spatial_Reasoning_from_Cross-View_Relations_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27967,Vision-language models; multi-view spatial reasoning; Cross-View Relations; cross-view relations; 3D environments; robotic manipulation trajectories; correspondence matching; spatial relationship verification; object localization; Vision-Language-Action models,2026-06-05
4D Primitive-Mache: Glueing Primitives for Persistent 4D Scene Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Mazur_4D_Primitive-Mache_Glueing_Primitives_for_Persistent_4D_Scene_Reconstruction_CVPR_2026_paper.pdf,,4D reconstruction; monocular RGB video; 3D primitives; rigid motion estimation; dense 2D correspondences; motion extrapolation; motion-grouping; spatio-temporal awareness; articulated objects; object permanence,2026-06-05
HandDreamer: Zero-Shot Text to 3D Hand Model Generation using Corrective Hand Shape Guidance,https://openaccess.thecvf.com/content/CVPR2026/papers/Rosh_HandDreamer_Zero-Shot_Text_to_3D_Hand_Model_Generation_using_Corrective_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.04425,zero-shot 3D hand model generation; text-to-3D synthesis; Score Distillation Sampling; MANO hand model; hand skeleton guided diffusion; corrective hand shape guidance loss; view consistency; pose consistency; 3D hand models; virtual reality interaction,2026-06-05
Edit-aware RAW reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Punnappurath_Edit-aware_RAW_reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.05859,RAW reconstruction; edit-aware loss function; differentiable image signal processor; photofinishing pipelines; sRGB reconstruction; display-referred output; camera rendering styles; metadata-assisted RAW reconstruction; target edit fine-tuning; edit fidelity,2026-06-05
View-Aware Semantic Alignment for Aerial-Ground Person Re-Identification,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_View-Aware_Semantic_Alignment_for_Aerial-Ground_Person_Re-Identification_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.18192,Aerial-Ground Person Re-Identification; view-aware semantic alignment; cross-view semantic consistency; viewpoint variations; view-specific cues; Expert-driven Token Generation Module; adaptive semantic queries; Dual-branch Local Fusion Module; graph reasoning; local region alignment,2026-06-05
EmoStyle: Emotion-Driven Image Stylization,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_EmoStyle_Emotion-Driven_Image_Stylization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.05478,Affective Image Stylization; emotion-driven image stylization; EmoStyle; EmoStyleSet; ArtEmis; emotion-style mapping; Emotion-Content Reasoner; Style Quantizer; emotion-aware style dictionary; AI-generated art,2026-06-05
Prospective Dynamic 3D MRI Reconstruction via Latent-Space Motion Tracking from Single Measurement,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Prospective_Dynamic_3D_MRI_Reconstruction_via_Latent-Space_Motion_Tracking_from_CVPR_2026_paper.pdf,,3D MRI reconstruction; prospective reconstruction; latent-space motion tracking; deformation vector fields; motion estimation; dynamic MRI; tri-plane representation; online adaptation; ultra-sparse sampling; MRI-guided radiotherapy,2026-06-05
STARFlow-V: End-to-End Video Generative Modeling with Autoregressive Normalizing Flows,https://openaccess.thecvf.com/content/CVPR2026/papers/Gu_STARFlow-V_End-to-End_Video_Generative_Modeling_with_Autoregressive_Normalizing_Flows_CVPR_2026_paper.pdf,,normalizing flows; video generation; autoregressive generative models; spatiotemporal latent space; flow-score matching; likelihood-based models; causal prediction; text-to-video generation; image-to-video generation; temporal consistency,2026-06-05
PixARMesh: Autoregressive Mesh-Native Single-View Scene Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_PixARMesh_Autoregressive_Mesh-Native_Single-View_Scene_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.05888,single-view scene reconstruction; autoregressive mesh generation; 3D indoor scene meshes; mesh-native reconstruction; object layout prediction; pixel-aligned image features; point-cloud encoder; cross-attention; unified token stream; high-fidelity geometry,2026-06-05
Bayesian Decomposition and Semantic Completion for Few-shot Semantic Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_Bayesian_Decomposition_and_Semantic_Completion_for_Few-shot_Semantic_Segmentation_CVPR_2026_paper.pdf,,Few-shot Semantic Segmentation; Bayesian Probabilistic Network; Segment Anything Model; Class-Agnostic Localization Model; Semantic Completion Module; Prior-Likelihood-Consistency; Binary Classification; Novel Category Segmentation; Low-data Regime; Semantic Incompleteness,2026-06-05
Natural Human Motion Recovery by Aligning High-Order Temporal Dynamics from Monocular Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Wei_Natural_Human_Motion_Recovery_by_Aligning_High-Order_Temporal_Dynamics_from_CVPR_2026_paper.pdf,,Human motion recovery; monocular video; high-order temporal dynamics; velocity and acceleration; temporal transformer; motion refinement; 3D joint trajectories; motion smoothing; physical plausibility; motion jitter suppression,2026-06-05
Ego: Embedding-Guided Personalization of Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Seifi_Ego_Embedding-Guided_Personalization_of_Vision-Language_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.09771,vision-language model personalization; multimodal language models; visual tokens; internal attention mechanisms; personalized concept memory; single-concept personalization; multi-concept personalization; video personalization; training-free personalization; efficient personalization,2026-06-05
HyperST: Hierarchical Hyperbolic Learning for Spatial Transcriptomics Prediction,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_HyperST_Hierarchical_Hyperbolic_Learning_for_Spatial_Transcriptomics_Prediction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22107,Spatial Transcriptomics prediction; histology image-to-gene prediction; gene expression prediction; hierarchical hyperbolic learning; multi-level image-gene representations; spot-level representations; niche-level representations; Hierarchical Hyperbolic Alignment; cross-modal image-gene alignment; molecular semantics,2026-06-05
STAC: Plug-and-Play Spatio-Temporal Aware Cache Compression for Streaming 3D Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_STAC_Plug-and-Play_Spatio-Temporal_Aware_Cache_Compression_for_Streaming_3D_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.20284,streaming 3D reconstruction; spatio-temporal cache compression; causal transformers; key-value cache; temporal consistency; spatio-temporal sparsity; temporal token caching; spatial token caching; voxel-aligned representations; multi-frame optimization,2026-06-05
Context-Nav: Context-Driven Exploration and Viewpoint-Aware 3D Spatial Reasoning for Instance Navigation,https://openaccess.thecvf.com/content/CVPR2026/papers/Jang_Context-Nav_Context-Driven_Exploration_and_Viewpoint-Aware_3D_Spatial_Reasoning_for_Instance_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.09506,text-goal instance navigation; Context-Nav; global exploration prior; dense text-image alignments; value map frontier ranking; viewpoint-aware relation check; 3D spatial reasoning; geometry-grounded spatial reasoning; instance disambiguation; cluttered 3D scenes,2026-06-05
QVGGT: Post-Training Quantized Visual Geometry Grounded Transformer,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_QVGGT_Post-Training_Quantized_Visual_Geometry_Grounded_Transformer_CVPR_2026_paper.pdf,,3D attribute estimation; Visual Geometry Grounded Transformer; post-training quantization; mixed-precision strategy; quantization sensitivity; token filtering; camera parameter prediction; depth map prediction; point cloud prediction; geometric consistency,2026-06-05
